x,y,token
60.113983,-23.932264,Hur
31.332293,-37.960663,Write
36.939754,-10.4139595,utterly
-18.024467,-0.25681844,alien
20.263494,-37.93762,sittest
30.74543,-38.98207,Hearken
30.059847,-24.058296,ordinances
24.015923,-21.043957,covetousness
51.496067,-11.531223,fifties
38.616795,24.188393,eagles
38.83808,-2.2720513,sanctify
40.046524,-12.868214,stoned
25.341894,16.105312,trumpet
28.639738,23.816866,lightnings
50.758858,0.84868294,nether
47.843,0.23971862,descended
-14.759431,-41.051235,Away
42.661617,9.34622,graven
29.154934,-21.660475,guiltless
29.026632,-18.394611,taketh
31.37049,-14.673111,manservant
39.811684,-3.764615,hallowed
17.402178,-33.593628,Honour
30.58681,-16.96784,adultery
44.585804,10.795364,hewn
26.699171,4.9232497,tool
33.84295,-14.944438,polluted
28.0759,-14.174812,betrothed
30.233553,-19.952753,smiteth
20.268728,-29.999842,presumptuously
28.142698,-13.583137,selleth
-6.626377,44.653584,fist
28.758135,-19.395983,keepeth
21.32728,-22.224735,punished
8.225867,-46.799583,Eye
7.329204,23.506508,gore
31.31009,-2.666392,horn
34.316036,-22.424349,testified
25.320297,-23.299208,ransom
29.807737,3.1529953,dig
-13.860972,-37.497128,thief
26.331041,-12.312782,restitution
9.356292,23.993628,stacks
34.77455,-3.0932703,therewith
17.53521,-31.58871,entice
39.171124,-10.473722,virgins
3.9515922,22.159538,witch
30.197454,-18.787514,Whosoever
25.88321,-12.291244,sacrificeth
30.078178,-15.337401,fatherless
29.72261,1.5555892,wax
32.84263,-13.372859,widows
31.192629,-15.450835,usury
29.558998,-35.47192,Likewise
-18.010265,-39.35505,dam
24.92163,-22.61177,unrighteous
14.356766,-24.690886,wrest
28.78567,-19.450426,hateth
25.791891,-15.158727,perverteth
39.46667,0.08762828,firstfruits
33.937485,1.2159631,sown
-7.4939303,3.1900876,items
21.008545,-25.490578,adversaries
25.32841,19.984903,backs
47.328213,16.33638,basons
24.212442,36.68758,paved
44.54731,21.19531,sapphire
52.011898,-12.516949,nobles
31.45213,-35.71275,Tarry
27.452557,14.881816,devouring
44.61398,17.276777,badgers
47.196262,16.489128,shittim
39.690624,-1.9757444,anointing
42.253864,0.66939443,incense
44.724937,17.010447,ephod
45.64561,16.642162,breastplate
40.070587,-1.6754283,sanctuary
53.990646,4.6004124,tabernacle
46.336506,16.343122,overlay
47.13418,20.28408,corners
45.889565,16.358648,staves
46.008156,17.134031,cherubims
48.33172,19.18986,cherub
37.758278,-1.7238032,thereto
27.489208,38.529865,Over
47.221607,16.177124,spoons
40.395145,13.216699,covers
47.3146,16.521608,bowls
44.203793,11.908587,withal
45.36935,14.064271,shewbread
21.998,-26.479023,alway
45.95446,13.722901,candlestick
44.415344,20.54107,shaft
46.97815,17.405485,knops
47.764744,18.953924,knop
46.703693,16.843025,candlesticks
39.25036,12.964143,tongs
47.245064,16.381746,twined
48.370274,18.687742,loops
48.38009,18.85855,coupling
53.842144,0.41877928,uttermost
47.244213,16.883892,taches
50.9777,4.3523874,forefront
52.565792,1.5863664,outmost
48.07115,17.642706,boards
50.62196,15.978975,tenons
48.07087,17.527155,sockets
47.448296,16.50667,overlaid
47.192646,17.528797,hooks
48.381546,19.88001,foursquare
40.385437,13.028185,pans
46.184193,15.902501,shovels
45.852577,15.865425,fleshhooks
46.493572,20.855543,network
47.36947,16.947561,brasen
47.997387,17.799917,hangings
47.198402,17.420254,fillets
38.693207,-2.0509584,consecrate
42.70473,16.719633,broidered
43.664867,17.532284,mitre
43.41826,17.824299,girdle
32.961708,18.21071,edges
46.016953,16.149744,ouches
41.899452,19.063084,chains
46.08457,16.613064,wreathen
45.37378,21.407463,span
44.939396,20.9461,topaz
44.48914,20.736807,carbuncle
44.6501,21.071344,emerald
44.086517,21.156672,diamond
44.679363,20.83714,beryl
44.56113,21.074774,jasper
23.708578,49.17075,underneath
47.14866,21.104778,forepart
39.822605,-12.553411,loosed
37.870087,-5.0774283,Urim
37.89641,-5.002269,Thummim
-10.652761,53.52361,hole
42.02695,19.881632,woven
44.090588,20.053602,hem
47.46306,18.261257,pomegranates
23.935482,29.340132,bells
43.98908,20.21755,pomegranate
-21.996943,-51.898537,TO
10.502773,58.511677,forehead
39.459717,-3.2059524,hallow
43.255398,16.544348,girdles
43.56869,16.556292,bonnets
35.060505,-3.0004377,anoint
42.99853,17.078926,breeches
39.78623,19.589342,thighs
50.340145,11.805,bullock
39.58489,-2.2606008,anointed
49.12126,13.288687,flour
28.525665,1.1624067,gird
44.34862,14.228184,covereth
44.859726,14.697274,inwards
44.6256,14.752122,caul
44.541042,14.713755,liver
44.746204,14.79273,kidneys
9.292106,59.093483,tip
9.344766,58.986423,thumb
9.280173,58.70187,toe
44.672405,14.926709,rump
38.139378,-1.6537316,consecration
-1.2744286,21.667189,loaf
39.201015,9.123594,wave
13.136027,48.99947,waved
8.303189,48.275635,heaved
39.324306,-1.9743232,consecrated
38.357876,-1.7536007,cleanse
49.605064,13.326188,hin
30.135994,-5.440316,passeth
50.995243,14.236202,gerahs
47.196804,16.92281,laver
41.737553,14.288275,cinnamon
38.45794,13.66073,ointment
31.23802,-4.6829534,putteth
45.030323,13.981978,frankincense
59.939953,-23.597527,Bezaleel
60.061234,-23.668652,Uri
63.24629,-15.0163145,tribe
40.3293,11.897402,workmanship
6.599539,42.542927,carving
51.424416,-22.425318,Aholiab
32.10887,-1.7528719,thereupon
44.994194,9.248933,cloths
34.930714,-39.419113,Verily
40.242363,-0.022201803,sabbaths
26.317495,-12.508555,defileth
42.67302,9.307662,molten
44.803764,-5.6240444,proclamation
21.403637,-38.51379,broughtest
45.023724,8.926844,thereunto
21.862707,-28.181871,stiffnecked
31.151587,-40.36054,Turn
22.087877,-35.6279,swarest
-22.396643,42.586697,shouted
25.10085,16.15433,shout
2.423319,0.2195053,mastery
28.38509,4.8447814,strawed
30.135754,-39.979927,Depart
30.619614,14.334584,stripped
14.267451,37.180393,cloudy
59.034336,-25.182703,Nun
19.209034,-40.38563,sayest
35.83616,-32.704803,Hew
24.358673,-0.92508674,brakest
45.537388,11.393153,hewed
17.27153,-24.21076,longsuffering
-16.557049,6.042088,marvels
42.871456,7.64843,altars
35.631817,-14.887608,whoring
9.426009,-38.685986,Thrice
2.073474,12.483976,thrice
18.551472,43.969967,shone
41.997326,18.821661,cords
37.84382,15.182582,tablets
-4.959061,-22.918098,spin
1.6583142,42.506256,spun
41.76931,12.727966,spice
7.279666,-20.073673,Them
39.573532,11.884101,workman
32.6353,13.904902,weaver
47.518898,17.72152,chapiters
46.158142,16.06716,snuffers
4.54513,52.30927,socket
45.72855,20.56419,plates
40.96631,16.386131,inclosed
41.075684,21.563942,fastened
28.969606,0.629221,rend
40.308983,-3.3522985,priesthood
47.230217,1.9223859,reared
12.418118,32.282852,onward
27.850895,30.722332,Third
57.558704,-18.774141,namely
41.008232,2.9703684,turtledoves
41.117874,2.9957862,pigeons
28.258932,-0.74159425,wring
28.925814,-0.09850892,pluck
26.356491,8.347258,crop
17.94536,50.139812,feathers
40.726868,14.088261,handful
40.09804,-0.7215581,oblation
44.09686,13.272217,baken
32.224743,0.77874684,oven
-6.879637,-38.409714,lacking
43.790573,14.734699,flanks
25.465134,25.79099,backbone
-2.733529,-27.565874,swearing
34.107735,-0.21529497,unclean
34.284805,-0.0034493455,carcase
3.839448,21.259254,hidden
32.691025,-15.250911,uncleanness
33.74899,-22.913298,trespassed
23.308397,-28.14331,fellowship
27.40778,-20.255661,sweareth
38.43904,-1.8223405,offereth
29.954481,-36.499622,Whatsoever
44.146553,12.18798,earthen
27.4279,-31.042603,thanksgiving
18.50473,-19.961658,pertain
33.928993,0.35779196,dieth
39.29608,-0.91476685,oblations
41.662178,11.99232,purified
12.464423,49.840805,thumbs
12.667436,49.974697,toes
46.22044,13.961052,censer
28.81311,-25.463264,glorified
25.070356,-5.6088476,bewail
24.05074,-10.997031,unholy
34.001717,0.74475145,cheweth
33.991444,0.72406405,cud
28.56428,-35.307064,Nevertheless
18.384245,-3.415212,chew
34.07846,1.0101635,divideth
-2.7296352,-1.1762713,hare
34.84955,11.902877,swine
17.304825,41.5001,fins
32.71364,23.436764,scales
33.929092,24.68452,eagle
25.144978,12.091682,vulture
33.469772,25.292906,owl
33.78585,25.492416,hawk
25.74294,12.382418,cormorant
33.659565,25.223976,swan
25.76099,12.363227,pelican
33.873486,25.081152,stork
33.554657,25.281904,heron
-8.104093,-22.914606,bat
40.916138,29.489296,bald
1.3261805,30.748526,beetle
3.095344,21.080656,grasshopper
29.036293,-17.552008,beareth
-7.054648,45.52185,paws
29.345272,-18.173794,whoso
-34.93267,41.774094,mouse
-19.980719,37.533436,snail
16.16856,41.65348,mole
40.32235,14.220972,whereupon
28.46753,6.5200367,ranges
23.609638,-22.39749,defile
40.65368,-8.524574,purifying
41.295406,2.9867318,turtles
31.987585,0.093086675,scab
33.63123,-1.361677,leprosy
37.902824,-1.7947303,cleansing
30.173151,-4.0252705,spreadeth
28.360212,-13.618184,wheresoever
52.73376,-0.55395997,looketh
29.667423,-5.4986396,appeareth
40.907753,29.518711,reddish
37.040882,9.188967,burneth
14.107796,56.844646,beard
33.469204,-1.2890252,scall
40.90106,29.488432,shaven
35.431046,-0.92633086,shave
49.607677,-22.370796,leper
40.80175,30.518406,warp
40.80093,30.529518,woof
14.974263,39.12458,greenish
26.863615,5.5908318,fretting
18.248894,-30.986141,fret
43.45752,19.949408,cedar
49.60144,13.249069,deals
37.891384,12.523526,log
38.186493,-4.39248,pertaineth
27.439497,-22.712677,seemeth
31.257624,11.525022,scraped
35.336796,-0.83684635,bathe
24.622375,9.974084,spit
27.657303,-33.208397,soever
28.648508,-5.9213715,rideth
44.874275,-7.224888,lots
36.57454,9.688266,coals
23.04499,-24.16598,iniquities
29.2826,-18.20178,killeth
40.65161,-18.459435,devils
28.94828,-14.004422,kin
31.93295,-13.995395,uncover
31.952166,-10.934483,Molech
30.933723,-13.172906,profane
34.214108,-15.005336,abominations
-1.5377871,-12.296405,customs
34.903572,-15.139795,idols
40.076977,-3.6630895,profaned
34.963425,-10.79333,glean
31.289318,3.267026,grape
-8.624057,-31.173403,defraud
29.530964,-11.569461,stumblingblock
24.291706,-21.791527,unrighteousness
27.068245,-8.372446,talebearer
21.471638,-24.848114,rebuke
20.70837,-28.431067,avenge
19.2898,5.065419,diverse
44.73325,-18.747192,scourged
-3.9957643,-0.77677137,enchantment
27.1353,1.6673094,cuttings
0.38907716,-2.6201122,prostitute
29.458466,-14.143753,whore
12.356982,-20.789103,reverence
19.760633,-11.724017,wizards
22.106733,1.247435,hoary
27.913794,-20.739285,dwelleth
39.439434,11.554483,balances
39.498634,11.54909,weights
30.349134,-5.719922,turneth
30.400263,-17.20265,committeth
33.19807,-7.127848,floweth
27.875212,1.3560028,baldness
26.501177,7.4244323,virginity
27.569654,-13.975924,divorced
18.78447,-3.8228614,superfluous
34.323723,-7.2650995,sanctuaries
27.041508,-11.347333,unwittingly
39.844875,0.82109404,vows
39.809166,0.74243647,freewill
51.093803,14.109736,beeves
22.92839,-10.6616,maimed
22.25561,-23.306427,corruption
24.568102,-8.809817,thenceforth
55.25864,-19.439194,Concerning
40.218117,0.09067103,feasts
36.456966,-3.0338008,servile
41.829693,12.984664,parched
48.609554,10.603816,loaves
58.637547,5.250295,trumpets
-1.2171751,-20.535374,celebrate
42.253044,-5.2481027,tabernacles
51.662918,13.933565,Beside
36.076378,24.111202,boughs
32.138172,18.370764,willows
47.995094,-21.319506,Israelitish
32.997772,-23.584795,blasphemed
60.33085,-21.581493,Shelomith
36.396534,-18.00331,blasphemeth
27.183643,4.0642543,prune
42.207237,-5.3251467,jubile
67.01037,-10.656375,fiftieth
20.560408,-10.425509,sojourners
30.223083,-24.990854,redemption
31.671171,17.453543,walled
60.309303,-9.120828,suburbs
28.230064,-9.05064,compel
37.26787,-12.753639,heathen
41.826332,12.94628,threshing
36.441925,4.7904096,vintage
-16.681835,9.894418,chase
24.232466,-14.251755,pursueth
19.106884,-29.033022,chastise
42.87505,5.0570807,desolation
41.972515,14.335985,odours
17.680998,-0.13162327,fleeing
36.26583,27.515602,pine
16.081453,-12.000057,ancestors
50.1191,14.077806,homer
38.940628,1.0434355,tithe
26.553223,32.46046,Fourth
5.3928037,-28.282858,Numbers
53.32919,12.180628,polls
57.266644,-18.979694,Elizur
57.14087,-18.951658,Shedeur
57.418407,-19.177639,Shelumiel
57.291264,-19.210062,Zurishaddai
64.52042,-24.19181,Nahshon
64.50295,-25.310596,Nethaneel
57.57578,-19.261126,Zuar
64.50083,-25.711882,Eliab
57.277523,-19.217682,Helon
64.419914,-25.485363,Elishama
60.189423,-23.578856,Ammihud
57.382057,-19.04314,Gamaliel
57.51848,-19.159378,Pedahzur
57.628822,-19.172915,Abidan
57.510685,-19.122694,Gideoni
57.620388,-19.220505,Ahiezer
57.452274,-19.142775,Ammishaddai
57.75365,-19.307648,Pagiel
57.637234,-19.228004,Ocran
57.577812,-19.229147,Eliasaph
57.602173,-19.202631,Ahira
57.53804,-19.142023,Enan
42.012424,-8.019376,renowned
30.977896,-4.753976,setteth
22.494823,14.383394,ensign
42.0174,-9.523331,standards
45.02179,-3.3275597,camps
54.20106,-22.354053,ministered
43.23691,-20.743155,Number
65.37802,-25.360643,Shimei
63.03612,-22.716887,Mahli
61.23232,-17.47962,Gershonites
60.22537,-18.607878,Hebronites
62.509388,-16.614115,Kohathites
54.959732,-23.275606,Abihail
48.75874,-16.952154,custody
25.713787,-15.55101,serveth
31.398327,-23.971445,ministry
45.985657,15.824867,censers
11.095084,-3.7179525,Cut
31.42846,-6.98804,entereth
21.539999,-29.07133,recompense
28.959642,-21.58374,kinsman
26.157969,-24.284266,recompensed
28.855274,-17.177912,causeth
26.48649,-17.075603,cursing
31.509026,2.01292,rot
34.09064,-26.611378,Amen
15.312639,-8.098793,curses
36.786686,-2.1491303,Nazarite
37.333675,11.944291,vinegar
25.75049,39.06097,moist
25.795208,6.3363676,razor
25.342615,-14.881342,separateth
16.50118,50.288097,locks
13.643818,39.883217,wagon
50.33946,14.674903,charger
50.44541,14.729799,bowl
38.762436,-38.17777,68
38.989845,-39.4674,69
39.547447,-39.12448,70
37.4749,-38.73079,71
39.58514,-38.179977,72
68.88478,-11.005208,eleventh
39.5448,-39.762882,73
38.754368,-39.071278,74
39.42952,-38.554226,75
39.483208,-38.855938,76
37.396343,-38.485752,77
41.56923,-37.93085,78
68.97313,-10.832709,twelfth
38.76834,-38.904575,79
38.73457,-38.931778,80
39.353336,-38.98999,81
34.870296,-36.688046,82
38.898926,-38.97429,83
36.45823,-36.72234,84
46.11906,-4.350241,dedication
35.45883,-36.514297,85
37.13005,-38.282665,86
36.034073,-35.878452,87
49.775883,12.414727,bullocks
33.59987,-37.67229,88
37.07589,-38.45763,89
41.63361,-18.06897,belongeth
4.808658,-16.63662,rites
-28.8118,0.3515312,ceremonies
44.43676,-3.7536204,journeying
33.99069,-9.489839,assemble
25.781107,-12.192758,oppresseth
46.720074,-4.0915966,rereward
32.6516,-22.024529,forasmuch
35.06923,8.592722,quenched
-2.3444285,26.878054,cucumbers
26.519714,3.7571127,melons
42.58382,20.70425,mortar
32.49373,-33.814636,Carry
13.380913,-13.538662,loathsome
52.62785,10.791873,footmen
43.589596,-30.759169,prophesy
38.280396,-24.871935,prophets
4.0914526,27.836561,chewed
48.897697,-6.492976,Kibrothhattaavah
49.093006,-6.1838703,Hazeroth
49.21008,-25.752926,Ethiopian
8.130666,-48.935932,Hath
26.138927,-19.469465,meek
36.495502,-4.4611177,similitude
63.75528,-22.567371,Zaccur
56.921978,-19.127867,Shaphat
58.761616,-24.822924,Caleb
58.823345,-24.891806,Jephunneh
60.748985,-20.183968,Ammiel
10.842725,-8.242051,Michael
48.02456,-8.906029,spy
55.932755,-3.7647467,Zin
58.95684,-10.600785,Rehob
56.40844,-3.8012872,Hamath
59.15883,-20.907839,Talmai
54.79307,-15.481725,Anak
43.994354,-10.614981,Zoan
37.165142,26.513384,figs
9.403702,19.604294,searching
36.93216,16.421988,stature
31.160511,18.226866,grasshoppers
23.29383,-29.688995,rebel
29.678875,-11.722969,standeth
17.589142,-19.040722,miracles
33.516613,-14.6723585,whoredoms
-2.689066,-27.620016,slander
40.409027,-26.690763,sayings
23.190145,-29.710962,transgress
57.18445,-11.429193,Hormah
28.656702,-19.441921,sinneth
-1.913956,-16.969637,ignorantly
25.676048,-16.779408,reproacheth
-7.4229784,38.4597,sticks
14.7168865,40.639492,fringes
14.665604,39.293995,fringe
59.142143,-13.466494,Dathan
59.13228,-13.426323,Abiram
37.472034,5.3782215,vineyards
9.721822,-21.249893,visitation
28.0736,-11.252553,perished
26.79097,39.746826,buds
16.359026,-15.878113,rebels
18.969347,-19.620779,fulness
50.232365,1.058138,winepress
34.804028,-8.09381,pollute
30.290583,-3.75383,gathereth
35.84892,-0.84856623,purify
36.75894,24.481764,vines
61.973854,-9.776026,Hor
57.244774,-11.4899645,Arad
9.583759,-7.7562447,discouraged
21.393093,18.99928,fiery
2.3291833,52.850662,pole
-2.706192,28.322971,bitten
54.813297,-1.9526834,sunrising
56.055195,-2.4121287,Arnon
13.530324,6.073517,wars
32.89546,23.617714,brooks
50.27697,-4.3548317,Ar
16.328588,4.7346296,Spring
50.50898,-2.7234967,Pisgah
50.38712,-2.7135653,Jeshimon
60.312824,-6.6497126,Sihon
49.64506,-7.735479,Jahaz
60.17666,-6.85621,Heshbon
29.130209,-41.3467,Woe
37.895912,-8.423545,Chemosh
58.6134,-5.051438,captivity
57.800507,-11.054831,Dibon
53.742256,-1.6672977,reacheth
50.406567,-4.315326,Medeba
60.50774,-6.492293,Bashan
60.38344,-6.633439,Og
56.943726,-8.352252,Edrei
56.729862,-3.999914,Jericho
51.86979,-28.332672,Balak
51.206154,-25.453264,Zippor
28.914892,1.2856195,lick
51.91031,-28.356157,Balaam
32.187725,-20.746712,divination
21.140528,-34.36548,stoodest
43.727272,0.29211318,Baal
41.22929,-19.326406,Build
48.3436,-28.508959,parable
33.249832,6.237864,unicorn
36.149193,-6.68991,Peor
43.905075,-10.640221,abiding
-2.390476,36.43964,trance
41.043884,16.08038,aloes
-0.39882988,41.75795,buckets
41.874138,-19.58374,Agag
29.03215,-26.02884,exalted
29.536829,13.224783,arrows
10.488418,-3.0125113,Star
19.361137,-23.290543,valiantly
14.022447,20.43214,Strong
21.437325,-36.95652,puttest
32.01182,14.496199,nest
52.409016,-22.45964,Kenite
27.665771,-8.468527,Chittim
48.648235,-8.141383,Shittim
38.052727,-17.245543,Baalpeor
23.082117,-5.214013,weeping
47.403088,3.6201525,javelin
65.3304,-20.243118,Zimri
58.9,-20.249273,Zur
7.710041,-19.709522,wiles
62.370827,-14.063167,Reubenites
58.24066,-18.973003,Zarhites
12.642811,-8.068047,Zephon
60.65146,-22.290375,Hepher
57.001537,-23.54383,Zelophehad
59.690556,-12.476858,Tirzah
50.412212,-4.5413456,Abarim
18.954802,-28.007042,bonds
27.184088,-14.0305605,disallowed
7.0554976,12.943661,Arm
54.740505,-9.309603,warred
60.775593,-18.6807,Rekem
-8.491684,52.66019,tin
28.31533,-20.041958,abideth
44.606487,-9.572624,levy
19.31795,5.024524,booty
59.62149,-11.409868,pertained
25.841677,-12.078843,lacketh
59.12971,-10.244809,Jazer
57.10317,-11.278409,Ataroth
57.53758,-14.482394,Elealeh
58.274467,-11.487291,Nebo
49.016716,-7.647177,Kadeshbarnea
20.991518,-23.14516,sinful
25.23118,36.82452,folds
55.817772,-2.4039102,Aroer
59.654255,-11.6171465,Jair
36.782875,-22.705225,executed
57.784286,-9.613961,Libnah
63.769836,-21.36739,Tahath
53.864727,-8.053334,Riblah
57.529892,-13.01798,Ain
64.70205,-22.462471,Bukki
34.57652,-5.6417136,refuge
34.5393,-5.471807,slayer
29.461775,-10.437422,avenger
29.699535,-17.775621,murderer
-12.177918,53.090626,weapon
34.56648,-5.296882,revenger
32.02453,-24.667818,whereunto
26.304813,32.695312,Fifth
-8.731008,-21.452803,Deuteronomy
54.56835,-1.4808298,Lebanon
26.333967,-19.34187,righteously
13.30639,-40.037045,Whither
43.831562,-9.752968,Anakims
50.571564,-8.494753,chased
21.698198,39.93116,bees
-25.057688,-9.583368,lacked
49.07942,-8.180893,Elath
37.456287,-18.646303,beforetime
-7.0191703,-31.452766,meddle
57.60844,-6.4674525,Ammonites
51.461884,0.79257107,region
51.57007,-5.3039446,Argob
30.989094,-9.607085,destroying
55.817863,-2.306079,Hermon
51.036602,-4.1980968,Sidonians
36.589924,18.74434,bedstead
62.35412,-14.04105,Gadites
23.541588,-42.6624,Thine
20.479279,-36.45277,passest
32.972057,-28.823565,GOD
30.274767,-35.345886,Furthermore
24.042646,-9.176701,consuming
9.668315,-21.470625,tribulation
22.516842,-26.850435,forsake
18.829964,-1.6180944,assayed
21.00541,-39.849735,mightest
22.372356,-29.002419,instruct
21.555492,-37.990192,heardest
57.91487,-11.442039,Bezer
59.195465,-10.720583,Ramoth
33.69336,-31.194483,Sion
20.648338,-38.243702,walkest
21.979261,-45.73248,beware
-1.4195603,-17.572208,slack
18.680079,-29.028233,repay
17.602194,11.357544,affrighted
28.493408,-10.764023,snared
20.913715,-37.99867,knewest
26.83133,-16.679081,chasteneth
27.250414,-6.7156677,scorpions
31.020153,15.459115,flint
25.79419,-18.658037,destroyeth
31.653017,-35.525223,Understand
24.828472,-35.419815,rebellious
58.116135,-12.214093,Beeroth
25.977837,-18.453075,regardeth
13.743881,-45.803734,Love
19.776066,-21.400618,chastisement
34.537376,6.9356656,overflow
20.219727,-13.88211,careth
31.789736,11.787175,soles
33.62868,7.2629128,tread
56.642895,-5.2188826,Gilgal
32.92566,6.379587,hew
26.919424,-12.2773075,lusteth
29.71714,3.4696589,hart
19.490566,-37.507454,livest
21.148682,-36.52994,dwellest
42.17816,-19.081713,Belial
12.29514,-14.291223,whit
29.501413,-10.917126,fierceness
-16.132483,-39.739216,deer
29.523243,-1.2203091,cleaveth
15.456321,40.995758,cleft
38.633263,24.035109,claws
14.958889,46.473305,cloven
27.348152,-19.612839,desireth
-25.245441,-13.838176,creditor
25.808035,-15.637715,wanteth
21.053408,-37.59415,givest
29.92926,-15.405991,needy
20.27808,-36.44315,sendest
32.096546,14.615181,sickle
13.055317,-7.72846,Judges
23.872488,-14.342649,controversy
-1.2670424,-1.2238736,maw
31.245789,4.4869943,fleece
39.67151,-6.9775357,portions
26.261194,-14.84035,useth
22.098186,-24.183472,diviners
42.973286,-25.111967,Prophet
9.508341,56.648476,axe
25.483068,-10.189137,whereas
-31.056984,-14.237595,inasmuch
-19.037834,-19.931025,mortally
29.890121,-5.322865,fleeth
21.520626,-19.921076,diligent
38.848366,-3.9547455,dedicated
7.9653306,-28.614069,dedicate
32.615784,-8.599859,besiege
32.40203,-8.317491,siege
0.63959324,53.94515,bulwarks
-20.23097,-11.062528,beheaded
39.421814,21.747103,nails
22.01599,-8.900226,chastened
-7.68829,50.950275,drunkard
20.866776,-23.01913,accursed
20.024727,-36.853542,buildest
41.047596,16.412582,divers
9.82617,20.720242,seeds
25.48168,-10.219913,plow
34.256443,14.359237,vesture
18.083189,-3.3811593,tokens
29.672691,-5.4765334,riseth
31.377682,12.662459,skirt
48.305107,-25.319355,Ammonite
43.928024,-22.594872,Edomite
10.753327,38.765476,paddle
21.515854,-36.74402,settest
12.512791,-27.21823,divorcement
30.05759,-4.621312,sendeth
35.71347,16.316612,millstone
42.38987,11.140835,stripes
30.035023,-1.3413385,treadeth
-6.9699607,44.00776,shoe
27.512896,-15.603681,draweth
-8.759268,53.26665,bag
25.892572,-14.545344,removeth
33.331856,-23.486145,forsaken
31.083344,6.0792127,blasting
31.127684,6.084855,mildew
6.3526297,0.8673717,fray
42.8301,-7.444277,emerods
2.6536598,-3.38885,grope
30.56686,26.03256,noonday
27.468521,-27.076752,evermore
18.412846,-16.124674,byword
21.91577,17.181559,swift
25.78053,-9.250166,straitness
-17.359226,-23.477568,drawer
30.568064,-0.23860075,gall
30.21424,-0.6305522,wormwood
11.599808,-24.545475,meaneth
33.285416,-22.286352,persecuted
-26.799316,-35.78865,denounce
20.901445,-24.262053,dismayed
16.693241,-16.755049,rebellion
-4.8173146,47.83941,stiff
15.192293,-15.464531,ascribe
44.583942,-18.99679,Rock
13.513012,31.530678,howling
34.134777,-21.709719,instructed
26.543303,-10.631338,stirreth
37.07349,-18.756697,forsook
24.998732,-20.985035,froward
23.032875,-7.0215545,hell
28.144814,7.3807373,suckling
-20.52558,23.44622,strangely
43.16764,5.369929,dragons
24.755178,-23.752533,recompence
-2.0209568,44.524426,slide
10.568271,-20.735754,calamity
16.724308,-31.772648,whet
14.385748,46.002743,glittering
30.794432,-38.300293,Rejoice
68.402565,-13.442636,Hoshea
47.15536,0.72279626,shined
28.307133,-27.127012,saints
29.49802,-4.5528297,teareth
32.011612,-35.08832,Destroy
22.826649,-21.149221,liars
47.051537,-6.538551,whithersoever
38.793873,-32.18539,Prepare
46.22436,-11.269443,valour
45.243427,-20.999113,Rahab
7.0933805,23.187626,stalks
-18.914948,50.483536,cord
12.896581,37.230564,pursuers
31.241783,-36.631027,Truly
23.52842,-28.707155,magnify
45.27515,20.594946,brim
28.675005,39.021683,banks
40.720528,-9.025128,foreskins
-10.789103,-46.027992,Loose
19.876335,14.541537,ascend
47.124203,1.2587179,blew
39.67353,-20.16111,Shout
45.40907,-7.4030685,treasury
26.129812,-14.784918,buildeth
51.72305,-23.486942,Achan
58.20729,-19.74901,Zabdi
55.04082,-6.469733,Ai
49.952175,-4.4507422,Bethaven
17.87861,46.153786,wedge
49.680653,-3.0805552,Achor
48.75128,-4.9246283,ambush
52.245327,-7.139314,liers
32.52615,13.26683,spear
42.691063,-10.069862,slaying
57.347553,-9.147008,Gibeon
40.549572,-20.2305,ambassadors
41.32015,14.166206,bottles
9.814727,20.911798,mouldy
56.365086,-8.00798,Ashtaroth
57.605442,-9.541167,Kirjathjearim
46.11393,11.247849,hewers
58.60765,-6.533869,Jerusalem
58.227695,-10.265195,Jarmuth
57.33899,-12.169142,Japhia
55.56481,-9.509921,Lachish
58.12913,-9.718722,Debir
55.468693,-9.479686,Eglon
58.545887,-8.014503,Bethhoron
57.36375,-10.519237,Azekah
56.163277,-9.167799,Makkedah
28.630789,20.23581,hailstones
-29.36286,32.66025,Sun
-36.31965,39.50337,Moon
7.3082843,-5.8010883,Roll
25.777725,18.59144,necks
58.28144,-7.881446,Gezer
54.410213,-8.641302,Jabin
58.267372,-9.838769,Hazor
59.57094,-10.162941,Dor
56.805748,-7.2486944,Mizpeh
57.63372,-8.58885,Gath
57.654957,-7.4603963,Ashdod
51.104305,-4.550127,Geshurites
58.023224,-10.221297,Adullam
57.653297,-11.40757,Tappuah
54.615067,-6.2358513,Aphek
59.50069,-10.191635,Taanach
59.433773,-9.877638,Megiddo
58.88768,-10.566254,Kedesh
54.659107,-1.9294667,Carmel
57.814747,-6.463226,Ekron
16.253199,-15.274475,expelled
56.34373,-7.0298357,Rabbah
42.038532,-9.111893,pertaining
-15.229008,-8.960403,distribute
12.990133,-9.9965,distributed
68.120865,-10.935598,Adar
54.567444,-2.7883413,Hinnom
54.40376,-5.566599,Baalah
58.477028,-8.073527,Bethshemesh
59.808823,-21.412966,Othniel
58.122787,-11.157917,Ziph
61.25497,-19.16672,Shema
56.945786,-11.042188,Ziklag
57.388348,-10.774096,Rimmon
57.56069,-12.033455,Eshtaol
57.518604,-12.278198,Zanoah
54.064846,-9.836644,Keilah
57.418304,-12.203752,Mareshah
57.875378,-11.45048,Maon
58.54188,-9.24116,Jezreel
56.922386,-7.609901,Gibeah
61.54813,-18.964827,Gedor
-17.205877,19.2586,Salt
49.564976,-2.9882004,Engedi
